-1.0471975511965974,-2.443460952792061,-1.0471975511965976,-1.0471975511965974,-2.443460952792061,-1.0471975511965976,-1.0471975511965974,-2.443460952792061,-1.0471975511965976,-1.0471975511965974,-2.443460952792061,-1.0471975511965976
-2.4642166565137757,-1.0225650721915507,-1.0364324715016178,-2.4870134224691047,-1.0327796527742619,-1.0364324715016178,-2.4870134224691047,-1.0327796527742619,-1.0441926517345843,-2.4642166565137757,-1.0225650721915507,-1.043851204676729
-1.0461194331364858,-1.0333300311826639,-2.471499143456466,-0.9437958001215652,-1.032157493069529,-2.4635261845622276,-1.0472440175704225,-1.043851204676729,-2.4486271130338015,-1.0461194331364858,-1.043782379594476,-2.444785579946491
-1.0332132245428403,-2.4709505297689494,-0.8378383342983824,-1.0302666794661306,-2.4528884577898675,-1.0549034440267704,-1.043782379594476,-2.444785579946491,-1.0530110134759179,-1.0437656210293031,-2.443792878417638,-1.0548430772404052
-2.4705866001019965,-0.7273989551566951,-1.0293883765444711,-2.447888723276976,-1.0587196688228477,-1.0437656210293031,-2.443792878417638,-1.0548430772404052,-1.0437613088326714,-2.443533279636842,-1.0553254178007334,-1.0313250514811259
-0.6182341518994328,-1.0289708517968945,-2.4454982401744236,-1.0605910527940914,-1.0437613088326714,-2.443533279636842,-1.0553254178007334,-1.0437601825110123,-2.4434651826205354,-1.0554521624604343,-1.0271749478786214,-2.44442749913689
-1.02877015842056,-2.444345964506556,-1.0615036936434938,-1.0437601825110123,-2.4434651826205354,-1.0554521624604343,-1.0437598871528486,-2.4434473052063432,-1.055485451563885,-1.0207176912251734,-2.4153642697756674,-0.40223393306600475
-2.4437883631638972,-1.0619477803428792,-1.0437598871528486,-2.4434473052063432,-1.055485451563885,-1.0437598096194245,-2.443442610877945,-1.0554941937932956,-1.012237818594234,-2.3753275830035596,-0.2923278679044401,-1.0286261829625616
-1.0621636576453453,-1.0437598096194245,-2.443442610877945,-1.0554941937932956,-1.0437597892608155,-2.4434413781523117,-1.0554964895646473,-1.0021570771982091,-2.3240095148574706,-0.17976981890494237,-1.0286033874591443,-2.443386834442804
-1.0437597892608155,-2.4434413781523117,-1.0554964895646473,-1.0437597839146981,-2.443441054435139,-1.0554970924454876,-0.9879887056802517,-2.253394148698244,-0.20778402377423077,-1.028592322293556,-2.4433231443240584,-1.062319506735105
-2.443441054435139,-1.0554970924454876,-1.0437597825107954,-2.4434409694257844,-1.055497250764616,-0.9742046638575506,-2.186619058546569,-0.22905008302625962,-1.0285869495613875,-2.4432922169937874,-1.0623442578618567,-1.0437597825107954
-1.055497250764616,-1.043759782142125,-2.443440947101984,-1.055497292339882,-0.9604356677213346,-2.121789183463881,-0.2570898377275155,-1.0285843404363781,-2.4432771973993694,-1.06235627979156,-1.043759782142125,-2.443440947101984
-1.0437597820453108,-2.443440941239662,-1.055497303257721,-0.9465960168608563,-2.0583105623408686,-0.29046019581487403,-1.0285830732955068,-2.443269902891024,-1.0623621188497747,-1.0437597820453108,-2.443440941239662,-1.055497303257721
-2.4434409397001917,-1.0554973061247903,-0.9326372402517302,-1.9956885662342936,-0.32850188894494625,-1.0285824578783016,-2.4432663601080176,-1.062364954850187,-1.0437597820198867,-2.4434409397001917,-1.0554973061247903,-1.0437597820132103
-1.0554973068776947,-0.9185448800364782,-1.9335232142852643,-0.3706742433970227,-1.0285821589813269,-2.4432646394352693,-1.0623663322730312,-1.0437597820132103,-2.4434409392959204,-1.0554973068776947,-1.043759782011457,-2.443440939189758
-0.9043384503001519,-1.8715034032826452,-0.41650478821697856,-1.0285820138113264,-2.4432638037273193,-1.0623670012744872,-1.043759782011457,-2.443440939189758,-1.0554973070754103,-1.043759782010996,-2.4434409391618788,-1.0554973071273315
-1.8094105151163937,-0.4655325085820827,-1.0285819433040526,-2.443263397833897,-1.0623673262018274,-1.043759782010996,-2.4434409391618788,-1.0554973071273315,-1.0437597820108753,-2.4434409391545575,-1.0554973071409686,-0.8894319184751929
-0.5265305634971131,-1.0285819090594774,-2.4432632006960135,-1.0623674840156951,-1.0445628644721578,-2.4557003478344432,-0.8463908933053155,-1.0437597820108433,-2.443440939152635,-1.055497307144548,-0.8941218893238112,-1.828620609744295
-1.0285818924272636,-2.4432631049482905,-1.062367560664243,-1.0443460274548801,-2.453517088295986,-0.6374848691473538,-1.0437597820108353,-2.4434409391521297,-1.0554973071454885,-0.8918555535669626,-1.9179983910378393,-0.5655357615804224
-2.443263058444649,-1.0623675978916376,-1.0416483448627325,-2.4306398488648133,-0.4396978485621652,-1.0437597820108326,-2.4434409391519973,-1.0554973071457354,-0.8958687612363843,-1.9375706041338736,-0.6146520962163562,-1.0285818804257367
-1.0623676159725894,-1.036330078053675,-2.3886124410065115,-0.24171727335743487,-1.0437597820108317,-2.4434409391519627,-1.0554973071458011,-0.8925877559135404,-2.0217396587763616,-0.6238747925736163,-1.0285818785201633,-2.443263024888389
