-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-1.036000904230101,-2.4721019720186845,-1.0319927453701165
-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-1.036000904230101,-2.4721019720186845,-1.0319927453701165,-1.0372503159980981
-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-1.0366872186688125,-2.478410625325597,-0.6100160633785254,-1.0372503159980981,-2.471854721249877
-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-1.0270115365894954,-2.4065553518308698,-0.24784992983221077,-1.0372503159980981,-2.471854721249877,-1.0296452093662252
-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-1.0078630078035316,-2.263927152276856,0.10687573875816558,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657
-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-0.9819080185648748,-2.0594575923804177,0.4721176059161085,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987
-0.6641855976404205,-2.4392820701682876,-1.3176044369299218,-0.8554026847543712,-1.9330226859609683,0.937425386620101,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744
-2.4392820701682876,-1.3176044369299218,-0.6623827262402653,-1.9387420684601864,0.9881028659477944,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205
-1.3176044369299218,-0.5562226703541846,-1.831574220511527,0.8537847347307408,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876
-0.3490658503988655,-1.8042449908191314,1.1318172767237615,-1.0372503159980981,-2.471854721249877,-1.0296452093662252,-0.6841608611813657,-2.3638394017537987,-1.3629685581708744,-0.6641855976404205,-2.4392820701682876,-1.3176044369299218
